Date,Open,High,Low,Close,Adj Close,Daily % Return,Deviation from mean,Event,,
1/7/1971,92.35,93.26,91.75,92.38,92.38,0.03%,0.0%,,,
1/8/1971,92.38,93.02,91.60,92.19,92.19,-0.21%,-0.2%,,,
1/11/1971,92.19,92.67,90.99,91.98,91.98,-0.23%,-0.3%,,,
1/12/1971,91.98,93.28,91.63,92.72,92.72,0.80%,0.8%,,,
1/13/1971,92.72,93.66,91.88,92.56,92.56,-0.17%,-0.2%,,,
1/14/1971,92.56,93.36,91.67,92.80,92.80,0.26%,0.2%,,,
1/15/1971,92.80,93.94,92.25,93.03,93.03,0.25%,0.2%,,,
1/18/1971,93.03,94.11,92.63,93.41,93.41,0.41%,0.4%,,,
1/19/1971,93.41,94.28,92.85,93.76,93.76,0.37%,0.3%,,,
1/20/1971,93.76,94.53,93.07,93.78,93.78,0.02%,0.0%,,,
1/21/1971,93.78,94.69,93.15,94.19,94.19,0.44%,0.4%,,,
1/22/1971,94.19,95.53,93.96,94.88,94.88,0.73%,0.7%,,,
1/25/1971,94.88,95.93,94.16,95.28,95.28,0.42%,0.4%,,,
1/26/1971,95.28,96.36,94.69,95.59,95.59,0.33%,0.3%,,,
1/27/1971,95.59,95.78,93.96,94.89,94.89,-0.73%,-0.8%,,,
1/28/1971,94.89,95.78,94.12,95.21,95.21,0.34%,0.3%,,,
1/29/1971,95.21,96.49,94.79,95.88,95.88,0.70%,0.7%,,,
2/1/1971,95.88,97.05,95.38,96.42,96.42,0.56%,0.5%,,,
2/2/1971,96.42,97.19,95.60,96.43,96.43,0.01%,0.0%,,,
2/3/1971,96.43,97.19,95.58,96.63,96.63,0.21%,0.2%,,,
2/4/1971,96.63,97.26,95.69,96.62,96.62,-0.01%,0.0%,,,
2/5/1971,96.62,97.58,95.84,96.93,96.93,0.32%,0.3%,,,
2/8/1971,96.93,98.04,96.13,97.45,97.45,0.54%,0.5%,,,
2/9/1971,97.45,98.50,96.90,97.51,97.51,0.06%,0.0%,,,
2/10/1971,97.51,97.97,96.23,97.39,97.39,-0.12%,-0.2%,,,
2/11/1971,97.39,98.49,96.99,97.91,97.91,0.53%,0.5%,,,
2/12/1971,97.91,98.96,97.56,98.43,98.43,0.53%,0.5%,,,
2/16/1971,98.43,99.59,97.85,98.66,98.66,0.23%,0.2%,,,
2/17/1971,98.66,99.32,97.32,98.20,98.20,-0.47%,-0.5%,,,
2/18/1971,98.20,98.60,96.96,97.56,97.56,-0.65%,-0.7%,,,
2/19/1971,97.56,97.79,96.25,96.74,96.74,-0.84%,-0.9%,,,
2/22/1971,96.65,96.65,94.97,95.72,95.72,-1.05%,-1.1%,,,
2/23/1971,95.72,96.67,94.92,96.09,96.09,0.39%,0.4%,,,
2/24/1971,96.09,97.34,95.86,96.73,96.73,0.67%,0.6%,,,
2/25/1971,96.73,97.71,96.08,96.96,96.96,0.24%,0.2%,,,
2/26/1971,96.96,97.54,95.84,96.75,96.75,-0.22%,-0.3%,,,
3/1/1971,96.75,97.48,96.11,97.00,97.00,0.26%,0.2%,,,
3/2/1971,97.00,97.60,96.32,96.98,96.98,-0.02%,-0.1%,,,
3/3/1971,96.98,97.54,96.30,96.95,96.95,-0.03%,-0.1%,,,
3/4/1971,96.95,98.38,96.90,97.92,97.92,1.00%,1.0%,,,
3/5/1971,97.92,99.49,97.82,98.96,98.96,1.06%,1.0%,,,
3/8/1971,98.96,99.44,98.42,99.38,99.38,0.42%,0.4%,,,
3/9/1971,99.38,100.31,98.72,99.46,99.46,0.08%,0.0%,,,
3/10/1971,99.46,100.10,98.63,99.30,99.30,-0.16%,-0.2%,,,
3/11/1971,99.30,100.29,98.57,99.39,99.39,0.09%,0.1%,,,
3/12/1971,99.39,100.09,98.64,99.57,99.57,0.18%,0.1%,,,
3/15/1971,99.57,101.15,99.12,100.71,100.71,1.14%,1.1%,,,
3/16/1971,100.71,101.94,100.36,101.21,101.21,0.50%,0.5%,,,
3/17/1971,101.21,101.66,99.98,101.12,101.12,-0.09%,-0.1%,,,
3/18/1971,101.12,102.03,100.43,101.19,101.19,0.07%,0.0%,,,
3/19/1971,101.19,101.74,100.35,101.01,101.01,-0.18%,-0.2%,,,
3/22/1971,101.01,101.46,100.08,100.62,100.62,-0.39%,-0.4%,,,
3/23/1971,100.62,101.06,99.62,100.28,100.28,-0.34%,-0.4%,,,
3/24/1971,100.28,100.63,99.15,99.62,99.62,-0.66%,-0.7%,,,
3/25/1971,99.62,100.03,98.36,99.61,99.61,-0.01%,0.0%,,,
3/26/1971,99.61,100.65,99.18,99.95,99.95,0.34%,0.3%,,,
3/29/1971,99.95,100.74,99.36,100.03,100.03,0.08%,0.0%,,,
3/30/1971,100.03,100.86,99.41,100.26,100.26,0.23%,0.2%,,,
3/31/1971,100.26,101.05,99.69,100.31,100.31,0.05%,0.0%,,,
4/1/1971,100.31,100.99,99.63,100.39,100.39,0.08%,0.0%,,,
4/2/1971,100.39,101.23,99.86,100.56,100.56,0.17%,0.1%,,,
4/5/1971,100.56,101.41,99.88,100.79,100.79,0.23%,0.2%,,,
4/6/1971,100.79,102.11,100.30,101.51,101.51,0.71%,0.7%,,,
4/7/1971,101.51,102.87,101.13,101.98,101.98,0.46%,0.4%,,,
4/8/1971,101.98,102.86,101.30,102.10,102.10,0.12%,0.1%,,,
4/12/1971,102.10,103.54,101.75,102.88,102.88,0.76%,0.7%,,,
4/13/1971,102.88,103.96,102.25,102.98,102.98,0.10%,0.1%,,,
4/14/1971,102.98,104.01,102.28,103.37,103.37,0.38%,0.3%,,,
4/15/1971,103.37,104.40,102.76,103.52,103.52,0.15%,0.1%,,,
4/16/1971,103.52,104.18,102.68,103.49,103.49,-0.03%,-0.1%,,,
4/19/1971,103.49,104.63,103.09,104.01,104.01,0.50%,0.5%,,,
4/20/1971,104.01,104.58,103.06,103.61,103.61,-0.38%,-0.4%,,,
4/21/1971,103.61,104.16,102.55,103.36,103.36,-0.24%,-0.3%,,,
4/22/1971,103.36,104.27,102.58,103.56,103.56,0.19%,0.2%,,,
4/23/1971,103.56,104.63,102.79,104.05,104.05,0.47%,0.4%,,,
4/26/1971,104.05,104.83,103.19,103.94,103.94,-0.11%,-0.1%,,,
4/27/1971,103.94,105.07,103.23,104.59,104.59,0.63%,0.6%,,,
4/28/1971,104.59,105.60,103.85,104.77,104.77,0.17%,0.1%,,,
4/29/1971,104.77,105.58,103.90,104.63,104.63,-0.13%,-0.2%,,,
4/30/1971,104.63,104.96,103.25,103.95,103.95,-0.65%,-0.7%,,,
5/3/1971,103.95,104.11,102.37,103.29,103.29,-0.63%,-0.7%,,,
5/4/1971,103.29,104.36,102.71,103.79,103.79,0.48%,0.4%,,,
5/5/1971,103.79,104.28,102.68,103.78,103.78,-0.01%,0.0%,,,
5/6/1971,103.78,104.42,102.80,103.23,103.23,-0.53%,-0.6%,,,
5/7/1971,103.23,103.50,101.86,102.87,102.87,-0.35%,-0.4%,,,
5/10/1971,102.87,103.15,101.71,102.36,102.36,-0.50%,-0.5%,,,
5/11/1971,102.36,103.37,101.50,102.62,102.62,0.25%,0.2%,,,
5/12/1971,102.62,103.57,102.12,102.90,102.90,0.27%,0.2%,,,
5/13/1971,102.90,103.57,101.98,102.69,102.69,-0.20%,-0.2%,,,
5/14/1971,102.69,103.17,101.65,102.21,102.21,-0.47%,-0.5%,,,
5/17/1971,102.08,102.08,100.25,100.69,100.69,-1.49%,-1.5%,,,
5/18/1971,100.69,101.62,99.68,100.83,100.83,0.14%,0.1%,,,
5/19/1971,100.83,101.75,100.30,101.07,101.07,0.24%,0.2%,,,
5/20/1971,101.07,102.17,100.61,101.31,101.31,0.24%,0.2%,,,
5/21/1971,101.31,101.84,100.41,100.99,100.99,-0.32%,-0.4%,,,
5/24/1971,100.99,101.24,99.72,100.13,100.13,-0.85%,-0.9%,,,
5/25/1971,100.13,100.39,98.73,99.47,99.47,-0.66%,-0.7%,,,
5/26/1971,99.47,100.49,98.93,99.59,99.59,0.12%,0.1%,,,
5/27/1971,99.59,100.14,98.78,99.40,99.40,-0.19%,-0.2%,,,
5/28/1971,99.40,100.17,98.68,99.63,99.63,0.23%,0.2%,,,
6/1/1971,99.63,100.76,99.22,100.20,100.20,0.57%,0.5%,,,
6/2/1971,100.20,101.53,99.89,100.96,100.96,0.76%,0.7%,,,
6/3/1971,100.96,102.07,100.30,101.01,101.01,0.05%,0.0%,,,
6/4/1971,101.01,101.88,100.43,101.30,101.30,0.29%,0.3%,,,
6/7/1971,101.30,102.02,100.55,101.09,101.09,-0.21%,-0.2%,,,
6/8/1971,101.09,101.50,99.91,100.32,100.32,-0.76%,-0.8%,,,
6/9/1971,100.32,100.97,99.28,100.29,100.29,-0.03%,-0.1%,,,
6/10/1971,100.29,101.23,99.78,100.64,100.64,0.35%,0.3%,,,
6/11/1971,100.64,101.71,100.18,101.07,101.07,0.43%,0.4%,,,
6/14/1971,101.07,101.28,99.78,100.22,100.22,-0.84%,-0.9%,,,
6/15/1971,100.22,101.10,99.45,100.32,100.32,0.10%,0.1%,,,
6/16/1971,100.32,101.29,99.68,100.52,100.52,0.20%,0.2%,,,
6/17/1971,100.52,101.37,99.87,100.50,100.50,-0.02%,-0.1%,,,
6/18/1971,100.50,100.63,98.65,98.97,98.97,-1.52%,-1.6%,,,
6/21/1971,98.97,99.18,97.22,97.87,97.87,-1.11%,-1.1%,,,
6/22/1971,97.87,98.66,96.92,97.59,97.59,-0.29%,-0.3%,,,
6/23/1971,97.59,98.95,97.36,98.41,98.41,0.84%,0.8%,,,
6/24/1971,98.41,99.00,97.59,98.13,98.13,-0.28%,-0.3%,,,
6/25/1971,98.13,98.66,97.33,97.99,97.99,-0.14%,-0.2%,,,
6/28/1971,97.99,98.48,97.02,97.74,97.74,-0.26%,-0.3%,,,
6/29/1971,97.74,99.39,97.61,98.82,98.82,1.10%,1.1%,,,
6/30/1971,98.82,100.29,98.68,98.70,98.70,-0.12%,-0.2%,,,
7/1/1971,99.16,100.65,99.16,99.78,99.78,1.09%,1.1%,,,
7/2/1971,99.78,100.31,99.09,99.78,99.78,0.00%,0.0%,,,
7/6/1971,99.78,100.35,99.10,99.76,99.76,-0.02%,-0.1%,,,
7/7/1971,99.76,100.83,99.25,100.04,100.04,0.28%,0.2%,,,
7/8/1971,100.04,101.03,99.59,100.34,100.34,0.30%,0.3%,,,
7/9/1971,100.34,101.33,99.86,100.69,100.69,0.35%,0.3%,,,
7/12/1971,100.69,101.52,100.19,100.82,100.82,0.13%,0.1%,,,
7/13/1971,100.82,101.06,99.07,99.50,99.50,-1.31%,-1.3%,,,
7/14/1971,99.50,99.83,98.23,99.22,99.22,-0.28%,-0.3%,,,
7/15/1971,99.22,100.48,98.76,99.28,99.28,0.06%,0.0%,,,
7/16/1971,99.28,100.35,98.64,99.11,99.11,-0.17%,-0.2%,,,
7/19/1971,99.11,99.57,98.11,98.93,98.93,-0.18%,-0.2%,,,
7/20/1971,98.93,100.01,98.60,99.32,99.32,0.39%,0.4%,,,
7/21/1971,99.32,100.00,98.74,99.28,99.28,-0.04%,-0.1%,,,
7/22/1971,99.28,99.82,98.50,99.11,99.11,-0.17%,-0.2%,,,
7/23/1971,99.11,99.60,98.26,98.94,98.94,-0.17%,-0.2%,,,
7/26/1971,98.94,99.47,96.67,98.14,98.14,-0.81%,-0.8%,,,
7/27/1971,98.14,98.99,97.42,97.78,97.78,-0.37%,-0.4%,,,
7/28/1971,97.78,98.15,96.51,97.07,97.07,-0.73%,-0.8%,,,
7/29/1971,97.07,97.22,95.37,96.02,96.02,-1.08%,-1.1%,,,
7/30/1971,96.02,96.78,95.08,95.58,95.58,-0.46%,-0.5%,,,
8/2/1971,95.58,96.76,95.22,95.96,95.96,0.40%,0.4%,,,
8/3/1971,95.96,96.11,94.06,94.51,94.51,-1.51%,-1.5%,,,
8/4/1971,94.51,95.34,93.35,93.89,93.89,-0.66%,-0.7%,,,
8/5/1971,93.89,94.89,93.33,94.09,94.09,0.21%,0.2%,,,
8/6/1971,94.09,94.91,93.63,94.25,94.25,0.17%,0.1%,,,
8/9/1971,94.25,94.55,93.17,93.53,93.53,-0.76%,-0.8%,,,
8/10/1971,93.53,94.13,92.81,93.54,93.54,0.01%,0.0%,,,
8/11/1971,93.54,95.06,93.35,94.66,94.66,1.20%,1.2%,,,
8/12/1971,94.81,96.50,94.81,96.00,96.00,1.42%,1.4%,,,
8/13/1971,96.00,96.53,95.19,95.69,95.69,-0.32%,-0.4%,,,
8/16/1971,97.90,100.96,97.90,98.76,98.76,3.21%,3.2%,,,
8/17/1971,98.76,101.00,98.49,99.99,99.99,1.25%,1.2%,,,
8/18/1971,99.99,100.19,98.06,98.60,98.60,-1.39%,-1.4%,,,
8/19/1971,98.60,99.07,97.35,98.16,98.16,-0.45%,-0.5%,,,
8/20/1971,98.16,98.94,97.52,98.33,98.33,0.17%,0.1%,,,
8/23/1971,98.33,99.96,98.09,99.25,99.25,0.94%,0.9%,,,
8/24/1971,99.25,101.02,99.15,100.40,100.40,1.16%,1.1%,,,
8/25/1971,100.40,101.51,99.77,100.41,100.41,0.01%,0.0%,,,
8/26/1971,100.41,101.12,99.40,100.24,100.24,-0.17%,-0.2%,,,
8/27/1971,100.24,101.22,99.76,100.48,100.48,0.24%,0.2%,,,
8/30/1971,100.48,100.89,99.17,99.52,99.52,-0.96%,-1.0%,,,
8/31/1971,99.52,99.76,98.32,99.03,99.03,-0.49%,-0.5%,,,
9/1/1971,99.03,99.84,98.50,99.07,99.07,0.04%,0.0%,,,
9/2/1971,99.07,99.80,98.52,99.29,99.29,0.22%,0.2%,,,
9/3/1971,99.29,100.93,99.10,100.69,100.69,1.41%,1.4%,,,
9/7/1971,100.69,102.25,100.43,101.15,101.15,0.46%,0.4%,,,
9/8/1971,101.15,101.94,100.52,101.34,101.34,0.19%,0.2%,,,
9/9/1971,101.34,101.88,100.38,100.80,100.80,-0.53%,-0.6%,,,
9/10/1971,100.80,101.01,99.69,100.42,100.42,-0.38%,-0.4%,,,
9/13/1971,100.42,100.84,99.49,100.07,100.07,-0.35%,-0.4%,,,
9/14/1971,100.07,100.35,98.99,99.34,99.34,-0.73%,-0.8%,,,
9/15/1971,99.34,100.24,98.79,99.77,99.77,0.43%,0.4%,,,
9/16/1971,99.77,100.35,99.07,99.66,99.66,-0.11%,-0.1%,,,
9/17/1971,99.66,100.52,99.26,99.96,99.96,0.30%,0.3%,,,
9/20/1971,99.96,100.40,99.14,99.68,99.68,-0.28%,-0.3%,,,
9/21/1971,99.68,100.08,98.71,99.34,99.34,-0.34%,-0.4%,,,
9/22/1971,99.34,99.72,98.15,98.47,98.47,-0.88%,-0.9%,,,
9/23/1971,98.47,99.12,97.61,98.38,98.38,-0.09%,-0.1%,,,
9/24/1971,98.38,99.35,97.78,98.15,98.15,-0.23%,-0.3%,,,
9/27/1971,98.15,98.41,96.97,97.62,97.62,-0.54%,-0.6%,,,
9/28/1971,97.62,98.55,97.12,97.88,97.88,0.27%,0.2%,,,
9/29/1971,97.88,98.51,97.29,97.90,97.90,0.02%,0.0%,,,
9/30/1971,97.90,98.97,97.48,98.34,98.34,0.45%,0.4%,,,
10/1/1971,98.34,99.49,97.96,98.93,98.93,0.60%,0.6%,,,
10/4/1971,98.93,100.04,98.62,99.21,99.21,0.28%,0.2%,,,
10/5/1971,99.21,99.78,98.34,99.11,99.11,-0.10%,-0.1%,,,
10/6/1971,99.11,100.13,98.49,99.82,99.82,0.72%,0.7%,,,
10/7/1971,99.82,100.96,99.42,100.02,100.02,0.20%,0.2%,,,
10/8/1971,100.02,100.30,98.87,99.36,99.36,-0.66%,-0.7%,,,
10/11/1971,99.36,99.62,98.58,99.21,99.21,-0.15%,-0.2%,,,
10/12/1971,99.21,100.20,98.62,99.57,99.57,0.36%,0.3%,,,
10/13/1971,99.57,100.08,98.61,99.03,99.03,-0.54%,-0.6%,,,
10/14/1971,99.03,99.25,97.74,98.13,98.13,-0.91%,-0.9%,,,
10/15/1971,98.13,98.45,97.03,97.79,97.79,-0.35%,-0.4%,,,
10/18/1971,97.79,98.33,96.98,97.35,97.35,-0.45%,-0.5%,,,
10/19/1971,97.35,97.66,96.05,97.00,97.00,-0.36%,-0.4%,,,
10/20/1971,97.00,97.45,95.23,95.65,95.65,-1.39%,-1.4%,,,
10/21/1971,95.65,96.33,94.59,95.60,95.60,-0.05%,-0.1%,,,
10/22/1971,95.60,96.83,94.97,95.57,95.57,-0.03%,-0.1%,,,
10/25/1971,95.57,95.76,94.57,95.10,95.10,-0.49%,-0.5%,,,
10/26/1971,95.02,95.02,94.38,94.74,94.74,-0.38%,-0.4%,,,
10/27/1971,94.74,94.99,93.39,93.79,93.79,-1.00%,-1.0%,,,
10/28/1971,93.79,94.75,92.96,93.96,93.96,0.18%,0.1%,,,
10/29/1971,93.96,94.71,93.28,94.23,94.23,0.29%,0.3%,,,
11/1/1971,94.23,94.43,92.48,92.80,92.80,-1.52%,-1.6%,,,
11/2/1971,92.80,93.73,91.84,93.18,93.18,0.41%,0.4%,,,
11/3/1971,93.27,95.31,93.27,94.91,94.91,1.86%,1.8%,,,
11/4/1971,94.91,96.08,94.37,94.79,94.79,-0.13%,-0.2%,,,
11/5/1971,94.79,95.01,93.64,94.46,94.46,-0.35%,-0.4%,,,
11/8/1971,94.46,94.97,93.78,94.39,94.39,-0.07%,-0.1%,,,
11/9/1971,94.39,95.31,93.94,94.46,94.46,0.07%,0.0%,,,
11/10/1971,94.46,94.84,93.10,93.41,93.41,-1.11%,-1.1%,,,
11/11/1971,93.41,93.54,91.64,92.12,92.12,-1.38%,-1.4%,,,
11/12/1971,92.12,92.90,90.93,92.12,92.12,0.00%,0.0%,,,
11/15/1971,92.12,92.69,91.38,91.81,91.81,-0.34%,-0.4%,,,
11/16/1971,91.81,93.15,91.21,92.71,92.71,0.98%,0.9%,,,
11/17/1971,92.71,93.35,91.80,92.85,92.85,0.15%,0.1%,,,
11/18/1971,92.85,93.62,91.88,92.13,92.13,-0.78%,-0.8%,,,
11/19/1971,92.13,92.38,90.95,91.61,91.61,-0.56%,-0.6%,,,
11/22/1971,91.61,92.12,90.51,90.79,90.79,-0.90%,-0.9%,,,
11/23/1971,90.79,91.10,89.34,90.16,90.16,-0.69%,-0.7%,,,
11/24/1971,90.16,91.14,89.73,90.33,90.33,0.19%,0.2%,,,
11/26/1971,90.33,92.19,90.27,91.94,91.94,1.78%,1.7%,,,
11/29/1971,92.04,94.90,92.04,93.41,93.41,1.60%,1.6%,,,
11/30/1971,93.41,94.43,92.51,93.99,93.99,0.62%,0.6%,,,
12/1/1971,93.99,96.12,93.95,95.44,95.44,1.54%,1.5%,,,
12/2/1971,95.44,96.59,94.73,95.84,95.84,0.42%,0.4%,,,
12/3/1971,95.84,97.57,95.36,97.06,97.06,1.27%,1.2%,,,
12/6/1971,97.06,98.17,96.07,96.51,96.51,-0.57%,-0.6%,,,
12/7/1971,96.51,97.35,95.40,96.87,96.87,0.37%,0.3%,,,
12/8/1971,96.87,97.65,96.08,96.92,96.92,0.05%,0.0%,,,
12/9/1971,96.96,96.96,96.96,96.96,96.96,0.04%,0.0%,,,
12/10/1971,97.69,97.69,97.69,97.69,97.69,0.75%,0.7%,,,
12/13/1971,97.97,97.97,97.97,97.97,97.97,0.29%,0.3%,,,
12/14/1971,97.67,97.67,97.67,97.67,97.67,-0.31%,-0.3%,,,
12/15/1971,98.54,98.54,98.54,98.54,98.54,0.89%,0.9%,,,
12/16/1971,99.74,99.74,99.74,99.74,99.74,1.22%,1.2%,,,
12/17/1971,100.26,100.26,100.26,100.26,100.26,0.52%,0.5%,,,
12/20/1971,101.55,101.55,101.55,101.55,101.55,1.29%,1.3%,,,
12/21/1971,101.80,101.80,101.80,101.80,101.80,0.25%,0.2%,,,
12/22/1971,101.18,101.18,101.18,101.18,101.18,-0.61%,-0.6%,,,
12/23/1971,100.74,100.74,100.74,100.74,100.74,-0.43%,-0.5%,,,
12/27/1971,100.95,100.95,100.95,100.95,100.95,0.21%,0.2%,,,
12/28/1971,101.95,101.95,101.95,101.95,101.95,0.99%,1.0%,,,
12/29/1971,102.21,102.21,102.21,102.21,102.21,0.26%,0.2%,,,
12/30/1971,101.78,101.78,101.78,101.78,101.78,-0.42%,-0.5%,,,
12/31/1971,102.09,102.09,102.09,102.09,102.09,0.30%,0.3%,,,
1/3/1972,102.09,102.85,101.19,101.67,101.67,-0.41%,-0.4%,,,
1/4/1972,101.67,102.59,100.87,102.09,102.09,0.41%,0.4%,,,
1/5/1972,102.09,103.69,101.90,103.06,103.06,0.95%,0.9%,,,
1/6/1972,103.06,104.20,102.66,103.51,103.51,0.44%,0.4%,,,
1/7/1972,103.51,104.29,102.38,103.47,103.47,-0.04%,-0.1%,,,
1/10/1972,103.47,103.97,102.44,103.32,103.32,-0.14%,-0.2%,,,
1/11/1972,103.32,104.30,102.85,103.65,103.65,0.32%,0.3%,,,
1/12/1972,103.65,104.66,103.05,103.59,103.59,-0.06%,-0.1%,,,
1/13/1972,103.59,103.80,102.29,102.99,102.99,-0.58%,-0.6%,,,
1/14/1972,102.99,103.89,102.41,103.39,103.39,0.39%,0.4%,,,
1/17/1972,103.39,104.24,102.80,103.70,103.70,0.30%,0.3%,,,
1/18/1972,103.70,104.85,103.35,104.05,104.05,0.34%,0.3%,,,
1/19/1972,104.05,104.61,102.83,103.88,103.88,-0.16%,-0.2%,,,
1/20/1972,103.88,105.00,103.32,103.88,103.88,0.00%,0.0%,,,
1/21/1972,103.88,104.40,102.75,103.65,103.65,-0.22%,-0.3%,,,
1/24/1972,103.65,104.03,102.20,102.57,102.57,-1.04%,-1.1%,,,
1/25/1972,102.57,103.59,101.63,102.70,102.70,0.13%,0.1%,,,
1/26/1972,102.70,103.31,101.81,102.50,102.50,-0.19%,-0.2%,,,
1/27/1972,102.50,103.93,102.20,103.50,103.50,0.98%,0.9%,,,
1/28/1972,103.50,104.98,103.22,104.16,104.16,0.64%,0.6%,,,
1/31/1972,104.16,104.88,103.30,103.94,103.94,-0.21%,-0.2%,,,
2/1/1972,103.94,104.57,103.10,104.01,104.01,0.07%,0.0%,,,
2/2/1972,104.01,105.41,103.50,104.68,104.68,0.64%,0.6%,,,
2/3/1972,104.68,105.43,103.85,104.64,104.64,-0.04%,-0.1%,,,
2/4/1972,104.64,105.48,104.05,104.86,104.86,0.21%,0.2%,,,
2/7/1972,104.86,105.46,103.97,104.54,104.54,-0.31%,-0.3%,,,
2/8/1972,104.54,105.22,103.90,104.74,104.74,0.19%,0.2%,,,
2/9/1972,104.74,106.03,104.36,105.55,105.55,0.77%,0.7%,,,
2/10/1972,105.55,106.69,104.97,105.59,105.59,0.04%,0.0%,,,
2/11/1972,105.59,105.91,104.45,105.08,105.08,-0.48%,-0.5%,,,
2/14/1972,105.08,105.53,104.03,104.59,104.59,-0.47%,-0.5%,,,
2/15/1972,104.59,105.59,104.10,105.03,105.03,0.42%,0.4%,,,
2/16/1972,105.03,106.25,104.65,105.62,105.62,0.56%,0.5%,,,
2/17/1972,105.62,106.65,104.96,105.59,105.59,-0.03%,-0.1%,,,
2/18/1972,105.59,106.01,104.47,105.28,105.28,-0.29%,-0.3%,,,
2/22/1972,105.28,106.18,104.65,105.29,105.29,0.01%,0.0%,,,
2/23/1972,105.29,106.18,104.72,105.38,105.38,0.09%,0.1%,,,
2/24/1972,105.38,106.24,104.76,105.45,105.45,0.07%,0.0%,,,
2/25/1972,105.45,106.73,105.04,106.18,106.18,0.69%,0.7%,,,
2/28/1972,106.18,107.04,105.37,106.19,106.19,0.01%,0.0%,,,
2/29/1972,106.19,107.16,105.45,106.57,106.57,0.36%,0.3%,,,
3/1/1972,106.57,108.13,106.21,107.35,107.35,0.73%,0.7%,,,
3/2/1972,107.35,108.39,106.63,107.32,107.32,-0.03%,-0.1%,,,
3/3/1972,107.32,108.51,106.78,107.94,107.94,0.58%,0.5%,,,
3/6/1972,107.94,109.40,107.64,108.77,108.77,0.77%,0.7%,,,
3/7/1972,108.77,109.72,108.02,108.87,108.87,0.09%,0.1%,,,
3/8/1972,108.87,109.68,108.04,108.96,108.96,0.08%,0.0%,,,
3/9/1972,108.96,109.75,108.19,108.94,108.94,-0.02%,-0.1%,,,
3/10/1972,108.94,109.37,107.77,108.38,108.38,-0.51%,-0.5%,,,
3/13/1972,108.38,108.52,106.71,107.33,107.33,-0.97%,-1.0%,,,
3/14/1972,107.33,108.20,106.71,107.61,107.61,0.26%,0.2%,,,
3/15/1972,107.61,108.55,107.09,107.75,107.75,0.13%,0.1%,,,
3/16/1972,107.75,108.22,106.55,107.50,107.50,-0.23%,-0.3%,,,
3/17/1972,107.50,108.61,106.89,107.92,107.92,0.39%,0.4%,,,
3/20/1972,107.92,108.81,107.18,107.59,107.59,-0.31%,-0.3%,,,
3/21/1972,107.59,107.68,105.86,106.69,106.69,-0.84%,-0.9%,,,
3/22/1972,106.69,107.52,106.00,106.84,106.84,0.14%,0.1%,,,
3/23/1972,106.84,108.33,106.67,107.75,107.75,0.85%,0.8%,,,
3/24/1972,107.75,108.36,106.95,107.52,107.52,-0.21%,-0.2%,,,
3/27/1972,107.52,108.00,106.53,107.30,107.30,-0.20%,-0.2%,,,
3/28/1972,107.30,108.08,106.22,107.17,107.17,-0.12%,-0.2%,,,
3/29/1972,107.17,107.41,105.98,106.49,106.49,-0.63%,-0.7%,,,
3/30/1972,106.49,107.67,106.07,107.20,107.20,0.67%,0.6%,,,
4/3/1972,107.20,108.26,106.75,107.48,107.48,0.26%,0.2%,,,
4/4/1972,107.48,108.62,106.77,108.12,108.12,0.60%,0.6%,,,
4/5/1972,108.12,109.64,107.96,109.00,109.00,0.81%,0.8%,,,
4/6/1972,109.00,110.29,108.53,109.53,109.53,0.49%,0.5%,,,
4/7/1972,109.53,110.15,108.53,109.62,109.62,0.08%,0.0%,,,
4/10/1972,109.62,110.54,108.89,109.45,109.45,-0.16%,-0.2%,,,
4/11/1972,109.45,110.38,108.76,109.76,109.76,0.28%,0.2%,,,
4/12/1972,109.76,111.11,109.36,110.18,110.18,0.38%,0.3%,,,
4/13/1972,110.18,110.79,109.37,109.91,109.91,-0.25%,-0.3%,,,
4/14/1972,109.91,110.56,109.07,109.84,109.84,-0.06%,-0.1%,,,
4/17/1972,109.84,110.22,108.77,109.51,109.51,-0.30%,-0.3%,,,
4/18/1972,109.51,110.64,109.02,109.77,109.77,0.24%,0.2%,,,
4/19/1972,109.77,110.35,108.71,109.20,109.20,-0.52%,-0.6%,,,
4/20/1972,109.20,109.69,108.08,109.04,109.04,-0.15%,-0.2%,,,
4/21/1972,109.04,109.92,108.30,108.89,108.89,-0.14%,-0.2%,,,
4/24/1972,108.89,109.19,107.62,108.19,108.19,-0.64%,-0.7%,,,
4/25/1972,108.19,108.29,106.70,107.12,107.12,-0.99%,-1.0%,,,
4/26/1972,107.12,107.89,106.18,106.89,106.89,-0.21%,-0.2%,,,
4/27/1972,106.89,107.89,106.42,107.05,107.05,0.15%,0.1%,,,
4/28/1972,107.05,108.28,106.70,107.67,107.67,0.58%,0.5%,,,
5/1/1972,107.67,108.00,106.30,106.69,106.69,-0.91%,-0.9%,,,
5/2/1972,106.69,107.37,105.55,106.08,106.08,-0.57%,-0.6%,,,
5/3/1972,106.08,107.24,105.44,105.99,105.99,-0.08%,-0.1%,,,
5/4/1972,105.99,106.81,105.14,106.25,106.25,0.25%,0.2%,,,
5/5/1972,106.25,107.33,105.70,106.63,106.63,0.36%,0.3%,,,
5/8/1972,106.63,106.81,105.36,106.14,106.14,-0.46%,-0.5%,,,
5/9/1972,106.06,106.06,103.83,104.74,104.74,-1.32%,-1.4%,,,
5/10/1972,104.74,106.10,104.43,105.42,105.42,0.65%,0.6%,,,
